set	t_s	kind	node	sensor	note	ch	vel_emitted	dt_ms
mf	12.558695077896118	OFF	3	21	D3(50)	2	97	26.6
mf	12.609971046447754	OFF	3	24	F3(53)	2	92	33.3
mf	12.71673583984375	ON	3	14	G2(43)	2	78	64.9
mf	12.767230749130249	OFF	4	5	F4(65)	2	96	28.3
mf	12.875118970870972	ON	3	24	F3(53)	2	98	24.9
mf	12.925497055053711	ON	4	4	E4(64)	2	115	6.6
mf	13.19821310043335	ON	4	2	D4(62)	2	114	8.3
mf	13.35707402229309	OFF	3	28	A3(57)	2	98	24.9
mf	13.464601993560791	OFF	4	4	E4(64)	2	96	28.3
mf	13.571763038635254	OFF	3	24	F3(53)	2	97	26.6
mf	13.728978157043457	ON	3	19	C3(48)	2	114	8.3
mf	13.834143877029419	OFF	3	14	G2(43)	2	92	33.3
mf	13.834150075912476	ON	3	23	E3(52)	2	115	3.3
mf	13.940762042999268	ON	4	0	C4(60)	2	115	3.3
mf	13.995735883712769	OFF	4	2	D4(62)	2	103	19.9
mf	14.789649963378906	OFF	3	19	C3(48)	2	75	314.8
mf	14.789663791656494	OFF	3	23	E3(52)	2	93	31.6
mf	14.841701984405518	OFF	4	0	C4(60)	2	101	21.6
mf	15.425619125366211	ON	1	24	F3(53)	3	103	19.9
mf	15.640229940414429	ON	1	19	C3(48)	3	115	3.3
mf	15.640242099761963	ON	1	26	G3(55)	3	111	11.6
mf	15.745652198791504	ON	2	12	C5(72)	3	107	14.9
mf	15.745659112930298	ON	2	4	E4(64)	3	94	29.9
mf	15.74566388130188	OFF	1	24	F3(53)	3	75	99.9
mf	16.016324996948242	OFF	2	4	E4(64)	3	82	51.6
mf	16.22567582130432	OFF	2	12	C5(72)	3	86	43.3
mf	16.276887893676758	ON	2	0	C4(60)	3	85	46.6
mf	16.328742027282715	ON	2	12	C5(72)	3	111	11.6
mf	16.32875394821167	ON	1	23	E3(52)	3	115	3.3
mf	16.328759908676147	OFF	1	19	C3(48)	3	100	23.3
mf	16.7007839679718	OFF	2	0	C4(60)	3	91	34.9
mf	16.752495050430298	OFF	1	26	G3(55)	3	93	31.6
mf	16.75250506401062	OFF	2	12	C5(72)	3	88	39.9
mf	16.80375909805298	OFF	1	23	E3(52)	3	86	43.3
mf	16.85767388343811	ON	2	12	C5(72)	3	111	11.6
mf	16.857707977294922	ON	1	19	C3(48)	3	115	3.3
mf	16.857712984085083	ON	1	26	G3(55)	3	111	11.6
mf	16.85771679878235	ON	2	4	E4(64)	3	112	9.9
mf	17.06628179550171	ON	1	24	F3(53)	3	98	24.9
mf	17.27926802635193	OFF	1	24	F3(53)	3	76	78.3
mf	17.330161094665527	OFF	2	4	E4(64)	3	88	39.9
mf	17.43467092514038	OFF	1	19	C3(48)	3	93	31.6
mf	17.434686183929443	ON	2	2	D4(62)	3	112	9.9
mf	17.434694051742554	ON	2	7	G4(67)	3	115	3.3
mf	17.43470001220703	ON	1	30	B3(59)	3	109	13.3
mf	17.543966054916382	OFF	2	12	C5(72)	3	80	58.3
mf	17.70510983467102	ON	2	9	A4(69)	3	112	9.9
mf	17.812790870666504	OFF	2	2	D4(62)	3	87	41.6
mf	17.867935180664062	OFF	2	7	G4(67)	3	87	41.6
mf	17.92284393310547	OFF	1	26	G3(55)	3	93	31.6
mf	18.028947114944458	ON	1	23	E3(52)	3	115	4.9
mf	18.028953075408936	ON	2	11	B4(71)	3	115	3.3
mf	18.028955936431885	ON	2	7	G4(67)	3	115	3.3
mf	18.1342670917511	OFF	2	9	A4(69)	3	98	24.9
mf	18.567442178726196	ON	1	28	A3(57)	3	107	14.9
mf	18.567453145980835	ON	2	4	E4(64)	3	96	28.3
mf	18.617705821990967	OFF	1	23	E3(52)	3	106	16.6
mf	18.617716789245605	ON	2	12	C5(72)	3	115	4.9
mf	18.61772108078003	OFF	2	11	B4(71)	3	109	13.3
mf	18.670961141586304	OFF	2	7	G4(67)	3	103	19.9
mf	18.831028938293457	ON	2	11	B4(71)	3	115	1.6
mf	18.93659996986389	OFF	1	30	B3(59)	3	82	53.3
mf	19.096320867538452	ON	1	21	D3(50)	3	82	51.6
mf	19.15138292312622	ON	2	9	A4(69)	3	115	3.3
mf	19.15139603614807	ON	2	2	D4(62)	3	111	11.6
mf	19.203221797943115	OFF	1	28	A3(57)	3	88	39.9
mf	19.203231811523438	OFF	2	12	C5(72)	3	82	51.6
mf	19.30845880508423	OFF	2	11	B4(71)	3	88	39.9
mf	19.30847406387329	OFF	2	4	E4(64)	3	75	118.2
mf	19.36231303215027	OFF	1	21	D3(50)	3	87	41.6
mf	19.412564039230347	ON	2	0	C4(60)	3	112	9.9
mf	19.565618991851807	OFF	2	2	D4(62)	3	90	36.6
mf	19.726815223693848	ON	1	26	G3(55)	3	89	38.3
mf	19.72682213783264	ON	1	30	B3(59)	3	115	4.9
mf	19.72682499885559	ON	2	7	G4(67)	3	115	3.3
mf	19.83339786529541	OFF	2	9	A4(69)	3	104	18.3
mf	19.833410024642944	OFF	2	0	C4(60)	3	93	31.6
mf	20.31293797492981	ON	1	28	A3(57)	3	75	99.9
mf	20.31298303604126	ON	2	12	C5(72)	3	109	13.3
mf	20.363842964172363	ON	2	4	E4(64)	3	103	19.9
mf	20.363849878311157	OFF	1	30	B3(59)	3	85	46.6
mf	20.417985916137695	OFF	2	7	G4(67)	3	93	31.6
mf	20.46881604194641	OFF	1	26	G3(55)	3	93	31.6
mf	20.89569592475891	OFF	2	4	E4(64)	3	82	51.6
mf	20.89571189880371	OFF	2	12	C5(72)	3	96	28.3
mf	20.895715951919556	ON	1	26	G3(55)	3	75	234.9
mf	20.947423934936523	ON	1	23	E3(52)	3	115	6.6
mf	20.94743585586548	ON	2	11	B4(71)	3	115	3.3
mf	20.947442054748535	ON	2	4	E4(64)	3	114	8.3
mf	21.055519104003906	OFF	1	28	A3(57)	3	85	44.9
mf	21.320487022399902	OFF	2	4	E4(64)	3	85	44.9
mf	21.37570810317993	OFF	2	11	B4(71)	3	91	34.9
mf	21.481653928756714	ON	1	24	F3(53)	3	80	58.3
mf	21.481664896011353	ON	2	9	A4(69)	3	112	9.9
mf	21.48166799545288	ON	2	0	C4(60)	3	114	8.3
mf	21.587621927261353	OFF	1	23	E3(52)	3	98	24.9
mf	21.587634086608887	OFF	1	26	G3(55)	3	92	33.3
mf	21.961808919906616	OFF	2	0	C4(60)	3	89	38.3
mf	22.012847900390625	OFF	2	9	A4(69)	3	93	31.6
mf	22.012857913970947	ON	2	7	G4(67)	3	115	1.6
mf	22.012861013412476	ON	2	0	C4(60)	3	115	4.9
mf	22.01286292076111	ON	1	23	E3(52)	3	114	8.3
mf	22.064422130584717	ON	1	19	C3(48)	3	115	4.9
mf	22.064437866210938	ON	2	9	A4(69)	3	98	24.9
mf	22.115767002105713	OFF	2	9	A4(69)	3	80	58.3
mf	22.17007803916931	OFF	1	24	F3(53)	3	87	41.6
mf	22.493632793426514	OFF	2	0	C4(60)	3	88	39.9
mf	22.60159206390381	ON	2	9	A4(69)	3	115	6.6
mf	22.601600885391235	ON	2	0	C4(60)	3	109	13.3
mf	22.601603031158447	ON	1	16	A2(45)	3	92	33.3
mf	22.706401824951172	OFF	2	7	G4(67)	3	106	16.6
mf	22.70641303062439	OFF	1	19	C3(48)	3	97	26.6
mf	23.079833984375	OFF	2	0	C4(60)	3	91	34.9
mf	23.07984495162964	OFF	1	23	E3(52)	3	92	33.3
mf	23.079848051071167	ON	1	21	D3(50)	3	75	84.9
mf	23.13499402999878	OFF	2	9	A4(69)	3	94	29.9
mf	23.18846893310547	ON	1	23	E3(52)	3	114	8.3
mf	23.188477993011475	ON	1	24	F3(53)	3	104	18.3
mf	23.23876190185547	OFF	1	16	A2(45)	3	94	29.9
mf	23.23877215385437	ON	1	28	A3(57)	3	83	49.9
mf	23.29232907295227	OFF	1	23	E3(52)	3	107	14.9
mf	23.34568214416504	ON	2	5	F4(65)	3	79	61.6
mf	23.345693111419678	ON	2	7	G4(67)	3	115	4.9
mf	23.455920934677124	OFF	2	5	F4(65)	3	90	36.6
mf	23.614448070526123	OFF	2	7	G4(67)	3	93	31.6
mf	23.721214056015015	ON	2	5	F4(65)	3	115	6.6
mf	23.9917049407959	ON	2	4	E4(64)	3	90	36.6
mf	24.150043964385986	OFF	1	24	F3(53)	3	85	44.9
mf	24.150055170059204	OFF	2	5	F4(65)	3	89	38.3
mf	24.25640296936035	ON	1	14	G2(43)	3	94	29.9
mf	24.256412982940674	OFF	2	4	E4(64)	3	94	29.9
mf	24.310138940811157	ON	1	26	G3(55)	3	112	9.9
mf	24.362469911575317	OFF	1	21	D3(50)	3	93	31.6
mf	24.362483024597168	ON	2	4	E4(64)	3	115	6.6
mf	24.4656720161438	OFF	1	28	A3(57)	3	91	34.9
mf	24.520813941955566	ON	2	2	D4(62)	3	115	4.9
mf	24.679481983184814	OFF	2	4	E4(64)	3	87	41.6
mf	25.15653896331787	OFF	1	26	G3(55)	3	80	58.3
mf	25.4255530834198	ON	1	19	C3(48)	3	115	3.3
mf	25.530797958374023	ON	1	23	E3(52)	3	115	6.6
mf	25.530807971954346	OFF	1	14	G2(43)	3	98	24.9
mf	25.58438992500305	ON	2	0	C4(60)	3	115	3.3
mf	25.635080099105835	OFF	2	2	D4(62)	3	106	16.6
mf	26.70003604888916	OFF	1	19	C3(48)	3	96	28.3
mf	26.75274682044983	OFF	1	23	E3(52)	3	85	46.6
mf	26.75275683403015	OFF	2	0	C4(60)	3	88	39.9
mf	26.86224389076233	ON	1	23	E3(52)	3	115	4.9
mf	26.862255096435547	ON	2	0	C4(60)	3	91	34.9
mf	26.862257957458496	ON	1	19	C3(48)	3	115	4.9
mf	27.395648956298828	OFF	1	19	C3(48)	3	106	16.6
mf	27.44770383834839	OFF	2	0	C4(60)	3	87	41.6
mf	27.447722911834717	ON	2	7	G4(67)	3	115	1.6
mf	27.44772696495056	ON	2	0	C4(60)	3	109	13.3
mf	27.501833200454712	ON	1	19	C3(48)	3	115	3.3
mf	27.925002813339233	OFF	2	0	C4(60)	3	88	39.9
mf	27.92504906654358	OFF	2	7	G4(67)	3	94	29.9
mf	28.03433895111084	ON	2	9	A4(69)	3	115	6.6
mf	28.034353971481323	ON	2	0	C4(60)	3	89	38.3
mf	28.0343599319458	ON	1	16	A2(45)	3	98	24.9
mf	28.03436517715454	ON	2	4	E4(64)	3	114	8.3
mf	28.08537006378174	OFF	1	19	C3(48)	3	103	19.9
mf	28.138211965560913	OFF	1	23	E3(52)	3	78	66.6
mf	28.51102614402771	OFF	2	4	E4(64)	3	85	44.9
mf	28.511038064956665	OFF	2	0	C4(60)	3	82	53.3
mf	28.511039972305298	OFF	2	9	A4(69)	3	93	31.6
mf	28.61501717567444	ON	1	18	B2(47)	3	104	18.3
mf	28.615024089813232	ON	1	30	B3(59)	3	104	18.3
mf	28.61502718925476	ON	2	2	D4(62)	3	114	8.3
mf	28.670142889022827	ON	2	7	G4(67)	3	115	1.6
mf	28.724268913269043	OFF	1	16	A2(45)	3	85	46.6
mf	28.886039972305298	ON	1	19	C3(48)	3	115	3.3
mf	28.99337100982666	OFF	1	18	B2(47)	3	98	24.9
mf	29.095700979232788	OFF	2	2	D4(62)	3	87	41.6
mf	29.09571123123169	OFF	1	30	B3(59)	3	85	44.9
mf	29.1506609916687	OFF	2	7	G4(67)	3	90	36.6
mf	29.15067195892334	ON	1	21	D3(50)	3	87	41.6
mf	29.204542875289917	ON	2	6	F#4(66)	3	114	8.3
mf	29.204553842544556	ON	1	28	A3(57)	3	112	9.9
mf	29.2045578956604	ON	2	2	D4(62)	3	112	9.9
mf	29.258223056793213	OFF	1	19	C3(48)	3	107	14.9
mf	29.47067880630493	ON	2	0	C4(60)	3	109	13.3
mf	29.57817578315735	OFF	1	28	A3(57)	3	88	39.9
mf	29.73039197921753	ON	1	14	G2(43)	3	97	26.6
mf	29.783822059631348	OFF	2	0	C4(60)	3	92	33.3
mf	29.834446907043457	OFF	1	21	D3(50)	3	89	38.3
mf	29.834458112716675	OFF	2	2	D4(62)	3	88	39.9
mf	29.834481954574585	ON	1	26	G3(55)	3	114	8.3
mf	29.887796878814697	OFF	2	6	F#4(66)	3	106	16.6
mf	29.941845893859863	ON	1	30	B3(59)	3	112	9.9
mf	30.04725217819214	ON	2	7	G4(67)	3	115	1.6
mf	30.999391794204712	OFF	1	30	B3(59)	3	87	41.6
mf	31.053432941436768	OFF	1	26	G3(55)	3	97	26.6
mf	31.05344295501709	OFF	2	7	G4(67)	3	90	36.6
mf	31.105404138565063	OFF	1	14	G2(43)	3	87	41.6
mf	32.85519814491272	ON	4	4	E4(64)	2	98	24.9
mf	32.90831708908081	ON	4	12	C5(72)	2	115	6.6
mf	32.908329010009766	ON	3	19	C3(48)	2	115	6.6
mf	32.908331871032715	ON	3	26	G3(55)	2	114	8.3
mf	32.90833497047424	ON	2	12	C5(72)	3	114	8.3
mf	32.908337116241455	ON	1	26	G3(55)	3	111	11.6
mf	32.90833902359009	ON	1	19	C3(48)	3	114	8.3
mf	32.90834093093872	ON	2	4	E4(64)	3	103	19.9
mf	33.334985971450806	OFF	2	4	E4(64)	3	75	223.2
mf	33.33499789237976	OFF	4	4	E4(64)	2	103	19.9
mf	33.43683195114136	OFF	3	26	G3(55)	2	98	24.9
mf	33.43684482574463	OFF	1	26	G3(55)	3	86	43.3
mf	33.43684792518616	OFF	1	19	C3(48)	3	75	496.4
mf	33.436851024627686	OFF	4	12	C5(72)	2	104	18.3
mf	33.4876971244812	OFF	2	12	C5(72)	3	75	96.6
mf	33.48770713806152	ON	4	0	C4(60)	2	114	8.3
mf	33.48770999908447	OFF	3	19	C3(48)	2	75	109.9
mf	33.48771286010742	ON	3	26	G3(55)	2	107	14.9
mf	33.487715005874634	ON	4	12	C5(72)	2	115	4.9
mf	33.48771810531616	ON	1	26	G3(55)	3	104	18.3
mf	33.48771905899048	ON	2	0	C4(60)	3	111	11.6
mf	33.48772120475769	ON	2	12	C5(72)	3	115	6.6
mf	33.54280400276184	ON	4	2	D4(62)	2	107	14.9
mf	33.54280996322632	ON	3	23	E3(52)	2	115	6.6
mf	33.54281210899353	ON	1	23	E3(52)	3	115	4.9
mf	33.595499992370605	OFF	4	2	D4(62)	2	82	51.6
mf	33.96782994270325	OFF	2	0	C4(60)	3	77	71.6
mf	33.9678418636322	OFF	4	0	C4(60)	2	98	24.9
mf	34.07551717758179	OFF	3	26	G3(55)	2	97	26.6
mf	34.075567960739136	OFF	1	26	G3(55)	3	82	53.3
mf	34.075571060180664	OFF	3	23	E3(52)	2	79	61.6
mf	34.07557392120361	OFF	1	23	E3(52)	3	75	181.5
mf	34.12761902809143	ON	4	4	E4(64)	2	112	9.9
mf	34.127625942230225	ON	3	26	G3(55)	2	114	8.3
mf	34.12762784957886	ON	1	26	G3(55)	3	112	9.9
mf	34.127630949020386	ON	3	19	C3(48)	2	115	6.6
mf	34.1276330947876	ON	2	4	E4(64)	3	109	13.3
mf	34.12763500213623	ON	1	19	C3(48)	3	114	8.3
mf	34.440650939941406	OFF	1	19	C3(48)	3	75	301.5
mf	34.54891610145569	OFF	3	19	C3(48)	2	75	164.9
mf	34.60084104537964	OFF	2	4	E4(64)	3	75	329.8
mf	34.60085105895996	OFF	4	4	E4(64)	2	103	19.9
mf	34.60085391998291	OFF	3	26	G3(55)	2	82	51.6
mf	34.60085701942444	OFF	1	26	G3(55)	3	76	76.6
mf	34.6537561416626	ON	3	26	G3(55)	2	109	13.3
mf	34.65376591682434	OFF	2	12	C5(72)	3	75	128.2
mf	34.653769969940186	ON	1	26	G3(55)	3	104	18.3
mf	34.653772830963135	OFF	4	12	C5(72)	2	97	26.6
mf	34.70832085609436	ON	3	30	B3(59)	2	115	6.6
mf	34.708340883255005	ON	1	30	B3(59)	3	114	8.3
mf	34.70834493637085	ON	4	7	G4(67)	2	115	3.3
mf	34.70834803581238	ON	2	7	G4(67)	3	115	3.3
mf	34.70835089683533	ON	4	2	D4(62)	2	114	8.3
mf	34.70836114883423	ON	2	2	D4(62)	3	112	9.9
mf	34.97573208808899	ON	4	9	A4(69)	2	115	4.9
mf	34.975741147994995	ON	2	9	A4(69)	3	114	8.3
mf	34.975743770599365	OFF	2	2	D4(62)	3	75	178.2
mf	34.97574591636658	OFF	4	2	D4(62)	2	98	24.9
mf	35.07828187942505	OFF	4	7	G4(67)	2	88	39.9
mf	35.078291177749634	OFF	2	7	G4(67)	3	80	56.6
mf	35.18393301963806	OFF	3	26	G3(55)	2	100	23.3
mf	35.1839439868927	OFF	1	26	G3(55)	3	85	46.6
mf	35.23432111740112	ON	3	23	E3(52)	2	115	4.9
mf	35.28660178184509	ON	4	11	B4(71)	2	115	3.3
mf	35.28661298751831	ON	1	23	E3(52)	3	115	6.6
mf	35.28665494918823	ON	2	11	B4(71)	3	115	4.9
mf	35.28665900230408	ON	4	7	G4(67)	2	115	3.3
mf	35.28666305541992	ON	2	7	G4(67)	3	115	3.3
mf	35.339017152786255	OFF	4	9	A4(69)	2	98	24.9
mf	35.339028120040894	OFF	2	9	A4(69)	3	75	209.9
mf	35.82038378715515	ON	4	4	E4(64)	2	91	34.9
mf	35.820395946502686	OFF	3	23	E3(52)	2	107	14.9
mf	35.82039999961853	ON	3	28	A3(57)	2	106	16.6
mf	35.82040476799011	ON	1	28	A3(57)	3	101	21.6
mf	35.82040786743164	OFF	1	23	E3(52)	3	79	61.6
mf	35.820412158966064	ON	2	4	E4(64)	3	100	23.3
mf	35.87158012390137	ON	4	12	C5(72)	2	111	11.6
mf	35.87159204483032	ON	2	12	C5(72)	3	112	9.9
mf	35.87159490585327	OFF	4	11	B4(71)	2	112	9.9
mf	35.8715980052948	OFF	2	11	B4(71)	3	75	569.7
mf	35.92529606819153	OFF	2	7	G4(67)	3	75	501.4
mf	35.925312995910645	OFF	4	7	G4(67)	2	75	179.9
mf	36.13834500312805	ON	4	11	B4(71)	2	115	1.6
mf	36.13836312294006	ON	2	11	B4(71)	3	115	3.3
mf	36.1893310546875	OFF	4	12	C5(72)	2	79	59.9
mf	36.2442409992218	OFF	2	12	C5(72)	3	76	76.6
mf	36.29545593261719	OFF	2	4	E4(64)	3	75	299.8
mf	36.29546499252319	OFF	1	30	B3(59)	3	75	258.2
mf	36.29546785354614	OFF	3	30	B3(59)	2	97	26.6
mf	36.29547095298767	OFF	4	4	E4(64)	2	92	33.3
mf	36.40136003494263	ON	3	21	D3(50)	2	90	36.6
mf	36.40137004852295	ON	1	21	D3(50)	3	85	44.9
mf	36.40137314796448	ON	4	9	A4(69)	2	115	3.3
mf	36.40137577056885	ON	2	9	A4(69)	3	115	6.6
mf	36.401378870010376	OFF	3	28	A3(57)	2	100	23.3
mf	36.40138101577759	OFF	1	28	A3(57)	3	76	74.9
mf	36.4013831615448	ON	4	2	D4(62)	2	114	8.3
mf	36.45653486251831	ON	2	2	D4(62)	3	112	9.9
mf	36.51105499267578	OFF	4	11	B4(71)	2	87	41.6
mf	36.5110650062561	OFF	2	11	B4(71)	3	75	266.5
mf	36.56182384490967	OFF	3	21	D3(50)	2	100	23.3
mf	36.6170699596405	OFF	1	21	D3(50)	3	92	33.3
mf	36.66772699356079	ON	4	0	C4(60)	2	112	9.9
mf	36.66774010658264	ON	2	0	C4(60)	3	109	13.3
mf	36.77665305137634	OFF	4	2	D4(62)	2	101	21.6
mf	36.776660203933716	OFF	2	2	D4(62)	3	75	213.2
mf	36.932926177978516	ON	3	26	G3(55)	2	106	16.6
mf	36.93293619155884	ON	1	26	G3(55)	3	97	26.6
mf	36.93293881416321	ON	3	30	B3(59)	2	112	9.9
mf	36.932941913604736	ON	1	30	B3(59)	3	109	13.3
mf	36.989267110824585	ON	4	7	G4(67)	2	115	3.3
mf	36.989278078079224	ON	2	7	G4(67)	3	115	1.6
mf	37.04104495048523	OFF	4	0	C4(60)	2	106	16.6
mf	37.09540796279907	OFF	2	0	C4(60)	3	85	46.6
mf	37.09541702270508	OFF	4	9	A4(69)	2	103	19.9
mf	37.095420122146606	OFF	2	9	A4(69)	3	88	39.9
mf	37.579742193222046	ON	3	28	A3(57)	2	82	51.6
mf	37.57975387573242	ON	1	28	A3(57)	3	87	41.6
mf	37.57975888252258	ON	4	4	E4(64)	2	96	28.3
mf	37.57976317405701	ON	4	12	C5(72)	2	114	8.3
mf	37.580240964889526	ON	2	12	C5(72)	3	112	9.9
mf	37.63541388511658	ON	2	4	E4(64)	3	106	16.6
mf	37.686614990234375	OFF	3	30	B3(59)	2	101	21.6
mf	37.686625957489014	OFF	2	7	G4(67)	3	75	683.0
mf	37.68662905693054	OFF	1	30	B3(59)	3	75	498.1
mf	37.68663311004639	OFF	4	7	G4(67)	2	89	38.3
mf	37.68663477897644	OFF	3	26	G3(55)	2	101	21.6
mf	37.68663787841797	OFF	1	26	G3(55)	3	88	39.9
mf	38.10994291305542	OFF	2	12	C5(72)	3	75	141.6
mf	38.109955072402954	OFF	4	12	C5(72)	2	92	33.3
mf	38.16086387634277	OFF	2	4	E4(64)	3	75	413.1
mf	38.16087603569031	ON	3	26	G3(55)	2	79	59.9
mf	38.16088008880615	ON	1	26	G3(55)	3	75	93.2
mf	38.16088318824768	OFF	4	4	E4(64)	2	89	38.3
mf	38.211514949798584	ON	4	4	E4(64)	2	97	26.6
mf	38.21152710914612	ON	4	11	B4(71)	2	115	3.3
mf	38.21152997016907	ON	2	11	B4(71)	3	115	4.9
mf	38.21153283119202	ON	2	4	E4(64)	3	112	9.9
mf	38.21153497695923	ON	3	23	E3(52)	2	114	8.3
mf	38.21153712272644	ON	1	23	E3(52)	3	115	6.6
mf	38.26205515861511	OFF	3	28	A3(57)	2	98	24.9
mf	38.26207184791565	OFF	1	28	A3(57)	3	75	104.9
mf	38.63128304481506	OFF	4	11	B4(71)	2	96	28.3
mf	38.63129687309265	OFF	2	11	B4(71)	3	75	386.5
mf	38.631325006484985	OFF	4	4	E4(64)	2	103	19.9
mf	38.685258865356445	OFF	2	4	E4(64)	3	75	93.2
mf	38.78655505180359	ON	4	9	A4(69)	2	115	4.9
mf	38.78656601905823	ON	4	0	C4(60)	2	115	6.6
mf	38.78657078742981	ON	2	9	A4(69)	3	114	8.3
mf	38.78657507896423	ON	1	24	F3(53)	3	78	64.9
mf	38.78657913208008	ON	3	24	F3(53)	2	79	61.6
mf	38.78658199310303	ON	2	0	C4(60)	3	114	8.3
mf	38.839986085891724	OFF	3	23	E3(52)	2	103	19.9
mf	38.83999705314636	OFF	1	23	E3(52)	3	75	238.2
mf	38.839998960494995	OFF	3	26	G3(55)	2	91	34.9
mf	38.840001821517944	OFF	1	26	G3(55)	3	84	48.3
mf	39.314237117767334	ON	3	23	E3(52)	2	115	6.6
mf	39.36593198776245	ON	1	23	E3(52)	3	115	6.6
mf	39.36594605445862	OFF	4	9	A4(69)	2	97	26.6
mf	39.36595177650452	OFF	2	9	A4(69)	3	75	81.6
mf	39.36595797538757	ON	4	7	G4(67)	2	115	3.3
mf	39.365962982177734	ON	2	7	G4(67)	3	115	3.3
mf	39.365967988967896	ON	3	19	C3(48)	2	115	6.6
mf	39.41646099090576	ON	1	19	C3(48)	3	114	8.3
mf	39.41646981239319	OFF	3	24	F3(53)	2	75	103.2
mf	39.41647410392761	OFF	1	24	F3(53)	3	75	121.6
mf	39.41647696495056	OFF	1	19	C3(48)	3	106	16.6
mf	39.892642974853516	ON	3	16	A2(45)	2	88	39.9
mf	39.94357705116272	ON	1	16	A2(45)	3	109	13.3
mf	39.943583965301514	ON	4	9	A4(69)	2	115	6.6
mf	39.94358587265015	ON	2	9	A4(69)	3	112	9.9
mf	39.943588972091675	OFF	3	19	C3(48)	2	75	574.7
mf	40.04782509803772	OFF	2	7	G4(67)	3	76	76.6
mf	40.047832012176514	OFF	4	7	G4(67)	2	100	23.3
mf	40.09854698181152	OFF	4	9	A4(69)	2	107	14.9
mf	40.1491539478302	OFF	4	0	C4(60)	2	101	21.6
mf	40.149165868759155	OFF	2	0	C4(60)	3	84	48.3
mf	40.14917016029358	OFF	2	9	A4(69)	3	88	39.9
mf	40.14917492866516	OFF	1	23	E3(52)	3	75	99.9
mf	40.2023138999939	OFF	3	23	E3(52)	2	77	69.9
mf	40.41557288169861	ON	3	21	D3(50)	2	75	79.9
mf	40.41558313369751	ON	1	21	D3(50)	3	75	91.6
mf	40.517277002334595	OFF	1	16	A2(45)	3	75	449.8
mf	40.51728916168213	ON	3	24	F3(53)	2	112	9.9
mf	40.56820893287659	OFF	3	16	A2(45)	2	77	69.9
mf	40.568222999572754	ON	1	24	F3(53)	3	107	14.9
mf	40.56822991371155	ON	3	28	A3(57)	2	75	94.9
mf	40.56823492050171	ON	1	28	A3(57)	3	96	28.3
mf	40.56823992729187	ON	4	5	F4(65)	2	106	16.6
mf	40.62336802482605	ON	2	5	F4(65)	3	104	18.3
mf	40.833970069885254	ON	4	4	E4(64)	2	114	8.3
mf	40.833980083465576	ON	2	4	E4(64)	3	112	9.9
mf	40.941898822784424	OFF	4	5	F4(65)	2	106	16.6
mf	40.94190812110901	OFF	3	24	F3(53)	2	96	28.3
mf	40.94190979003906	OFF	1	24	F3(53)	3	76	73.3
mf	40.94191288948059	OFF	2	5	F4(65)	3	83	49.9
mf	41.049922943115234	OFF	4	4	E4(64)	2	109	13.3
mf	41.04993796348572	OFF	2	4	E4(64)	3	75	88.2
mf	41.049943923950195	OFF	3	21	D3(50)	2	91	34.9
mf	41.049949169158936	OFF	1	21	D3(50)	3	80	58.3
mf	41.10380506515503	ON	3	14	G2(43)	2	85	44.9
mf	41.103814125061035	ON	1	14	G2(43)	3	107	14.9
mf	41.103816986083984	ON	3	26	G3(55)	2	112	9.9
mf	41.15744090080261	ON	1	26	G3(55)	3	111	11.6
mf	41.157450914382935	ON	4	4	E4(64)	2	114	8.3
mf	41.15745496749878	ON	2	4	E4(64)	3	111	11.6
mf	41.317338943481445	ON	4	2	D4(62)	2	109	13.3
mf	41.31735301017761	ON	2	2	D4(62)	3	107	14.9
mf	41.37037777900696	OFF	3	28	A3(57)	2	100	23.3
mf	41.37038803100586	OFF	1	28	A3(57)	3	75	123.2
mf	41.47657108306885	OFF	4	4	E4(64)	2	104	18.3
mf	41.47657799720764	OFF	2	4	E4(64)	3	75	89.9
mf	41.8485369682312	OFF	3	26	G3(55)	2	97	26.6
mf	41.84854698181152	OFF	1	26	G3(55)	3	85	46.6
mf	42.16775703430176	OFF	1	14	G2(43)	3	75	299.8
mf	42.167765855789185	OFF	3	14	G2(43)	2	75	274.8
mf	42.21834206581116	ON	3	19	C3(48)	2	115	6.6
mf	42.21835517883301	ON	1	19	C3(48)	3	115	6.6
mf	42.32300615310669	ON	3	23	E3(52)	2	114	8.3
mf	42.32301616668701	ON	1	23	E3(52)	3	115	6.6
mf	42.3740770816803	ON	4	0	C4(60)	2	115	6.6
mf	42.42872905731201	ON	2	0	C4(60)	3	112	9.9
mf	42.480116844177246	OFF	4	2	D4(62)	2	106	16.6
mf	42.480127811431885	OFF	2	2	D4(62)	3	82	53.3
mf	43.22870492935181	OFF	1	19	C3(48)	3	75	987.9
mf	43.27959203720093	OFF	1	23	E3(52)	3	75	91.6
mf	43.27960419654846	OFF	3	23	E3(52)	2	89	38.3
mf	43.279608964920044	OFF	3	19	C3(48)	2	75	99.9
mf	43.44486117362976	OFF	2	0	C4(60)	3	75	118.2
mf	43.44486689567566	OFF	4	0	C4(60)	2	80	56.6
mf	43.55087614059448	ON	4	0	C4(60)	2	107	14.9
mf	43.55089092254639	ON	3	19	C3(48)	2	115	3.3
mf	43.55089712142944	ON	2	0	C4(60)	3	106	16.6
mf	43.55090284347534	ON	1	19	C3(48)	3	115	4.9
mf	43.550907135009766	ON	3	23	E3(52)	2	115	4.9
